id,content,vertical,trian,triangle,rectangle,diamond,parallel,angle
1187,如图，正方形字母字母字母中，点E是线段的中点，点F在线段上，且三角形字母字母字母相似三角形E线段，（1）求线段比线段；（2）线段与线段有何位置关系？证明你的结论．,0,1,1,0,0,0,0
125,如图，线段等于线段，线段等于线段，点E在线段上．（1）你能找出3对全等三角形；（2）请你同时运用“SSS”和“SAS”证明其中找出的一对全等三角形．,0,1,0,0,0,0,0
1054,（1）如图，在三角形字母字母字母中，线段垂直线段，角1等于角B，求证比三角形字母字母字母是直角三角形．（2）你在（1）的证明过程中，运用了哪两个互逆的真命题？,0,1,0,0,0,0,0
405,（2018秋青山区期中）已知等腰三角形三角形字母字母字母的一线段长为5，周长为22．求三角形字母字母字母另两线段的长．,0,1,0,0,0,0,0
1235,如图，已知三角形字母字母字母相似三角形线段E，角字母字母字母等于50度，角字母字母字母等于60度，求角线段D的度数．,0,1,0,0,0,0,0
121,如图，三角形字母字母字母中，角B等于角C，D、E、F分别是线段、线段、线段上的点，且角E线段等于角B，线段等于线段，图中是否存在与三角形线段E全等的三角形？理由是什么？,0,1,0,0,0,0,0
588,已知比如图，直角三角形字母字母字母中，线段等于2线段，角字母字母字母等于90度，将直角三角形字母字母字母绕点C按顺时针方向旋转，使顶点B落在线段上的点E处，得到三角形线段C，再将直角三角形字母字母字母沿着线段所在直线翻折（离开原所在平面）180度后．得到三角形线段F，连接线段．求证比四线段形AF线段是平行四线段形．,0,0,0,0,1,0,0
353,如图，在三角形字母字母字母中，线段等于线段，线段垂直线段交线段于点D，角字母字母字母等于30度．（1）求证比线段等于2线段；（2）取线段的中点E，连接线段，求证比三角形字母字母字母为等线段三角形．,0,1,0,0,0,0,0
1163,如图，在三角形字母字母字母中，角C等于90度，线段等于8厘米，4线段负号3线段等于0，点P从B点出发，沿线段方向以2厘米除s的速度移动，点Q从C点出发，沿线段方向以1厘米除s的速度移动，若P、Q分别从B、C同时出发，经过多少秒时，三角形C线段与三角形字母字母字母相似？,0,1,0,0,0,0,0
22,如图所示，角1等于角2，角3等于角4，请你说明三角形字母字母字母全等三角形字母字母字母的理由．,0,1,0,0,0,0,0
1448,如图，在矩形字母字母字母中，线段、线段相交于点O，线段垂直线段．求证比线段等于1除2线段．,0,0,1,0,0,0,0
122,如图，已知线段平行线段，M是线段的中点，且MA等于MD，求证比三角形线段M全等三角形D厘米．,0,1,0,0,0,0,0
145,已知，三角形字母字母字母全等三角形E线段，点D与点C是对应点，求证比角AFE等于角字母字母字母．,0,1,0,0,0,0,0
268,如图，三角形线段F全等三角形字母字母字母，角B等于30度，角线段F等于20度，求角线段C的度数．,0,1,0,0,0,0,0
1397,如图，在矩形字母字母字母中，点E，F在对角线线段．请添加一个条件，使得结论“线段等于线段”成立，并加以证明．,0,1,1,0,0,0,0
1487,已知A（0，8），B（6，0），在坐标轴上取一点P，使三角形线段P为等腰三角形，求P点的坐标．,0,1,0,0,0,0,0
839,如图，线段平行线段，线段、线段分别是角字母字母字母和角字母字母字母的平分线，线段、线段相交于E，判断三角形线段E的形状，并说明理由．,0,0,0,0,0,1,0
63,已知比如图，点A、B、C、D在一条直线上，线段垂直线段，线段垂直线段，线段等于线段，线段等于线段．求证比三角形线段E全等三角形线段F．,0,1,0,0,0,0,0
1280,已知比三角形字母字母字母相似三角形字母字母字母，并且线段等于2c，线段等于2a，线段等于2b，A′B′等于3c，B′C′等于3a，线段等于3b．求证比三角形字母字母字母和三角形字母字母字母周长的比是2比3．,0,1,0,0,0,0,0
1087,（2018秋房山区校级月考）在三角形字母字母字母中，线段垂直线段于点F，ED垂直线段于点D，角1等于角2，求证比三角形AFG相似三角形字母字母字母．,0,1,0,0,0,0,0
438,（2017秋灌云县期末）如图，直线线段、线段相交于点O，线段是角字母字母字母的平分线，角E线段等于90度，角字母字母字母等于70度．（1）求角字母字母字母的度数；（2）线段是角字母字母字母的平分线吗？为什么？,0,0,0,0,0,0,1
340,在字母字母字母中，线段等于线段，角字母字母字母等于120度，线段等于4厘米，角1等于角2，求线段的长．,0,1,0,0,0,0,0
999,如图，已知正方形字母字母字母的线段长为8，点线段分别是线段线段、线段的点，且线段等于线段等于6．（1）求证比线段等于线段，线段垂直线段；（2）求四线段形线段FM的面积．,0,1,1,0,0,0,0
0,（2019春南关区校级月考）如图，线段等于线段，线段平行线段，线段平行线段，证明比三角形字母字母字母全等三角形字母字母字母．,0,1,0,0,0,0,0
134,（2018春平昌县期末）在讲完全等三角形后，数学老师王老师布置了一道数学题比如图所示，已知三角形字母字母字母全等三角形字母字母字母，其中角字母字母字母等于40度，角C等于50度，则线段与线段有何位置关系？请说明理由．,0,1,0,0,0,0,0
504,如图，直线线段和线段都过点O，角字母字母字母等于65度，角字母字母字母等于38度，求角字母字母字母和角字母字母字母的度数．,0,0,0,0,0,0,1
1210,有一三角形三线段之比为2比5比4，如果另一个与它相似的三角形的周长等于55厘米，那么另一个三角形的三线段长分别是多少？,0,1,0,0,0,0,0
859,如图所示，AM平分角字母字母字母，AM平行EN，试证明角E等于角线段N．,0,0,0,0,0,1,0
73,如图，在三角形字母字母字母中，线段垂直线段，线段垂直线段，垂足分别为点E，F，线段等于AF，找出一对全等的三角形，并给出证明．,0,1,0,0,0,0,0
676,（2018春建昌县期中）在下列括号内，填上推理的根据．已知比如图，角1等于110度，角2等于70度，求证比a平行b．解比∵角1等于110度（已知），角3等于角1（对顶角相等），∴角3等于110度（等量代换），又∵角2等于70度（已知）∴角2加角3等于180度∴a平行b（同旁内角互补，两直线平行）．,0,0,0,0,0,1,0
569,如图所示，在四线段形字母字母字母中，线段平行线段，线段等于6厘米，线段等于9厘米，P，Q分别从点A，C同时出发，P以1厘米除秒的速度由A向D运动，Q以2厘米除秒的速度由C向B运动．（1）几秒时四线段形线段QP为平行四线段形？（2）几秒时直线线段将四线段形字母字母字母截出一个平行四线段形？,0,0,0,0,1,0,0
1434,如图，点E，F是矩形字母字母字母线段上的点，S三角形线段G等于18，SAFG等于21，S三角形线段F等于13，求线段比EC．,0,0,1,0,0,0,0
701,如图，已知角线段D等于角B加角D，试说明线段平行线段．,0,0,0,0,0,1,0
1230,如图，三角形字母字母字母相似三角形字母字母字母，线段等于8厘米，线段等于4厘米，线段等于15厘米，EC等于7厘米．（1）线段平行线段吗？为什么？（2）求线段，线段的长．（3）你还能发现哪些线段成比例？,0,1,0,0,0,0,0
416,如图，在三角形字母字母字母中，线段等于线段，线段的垂直平分线线段交线段于点D，交线段于点E，角A等于40度，线段等于6，三角形线段C的周长为20．（1）求角线段C的度数；（2）求线段的长．,1,1,0,0,0,0,0
1051,已知非直角三角形字母字母字母中，角A等于45度，高线段与线段所在直线交于点H，请求出角BHC的度数．,0,1,0,0,0,0,0
296,如图，在直角三角形字母字母字母中，角字母字母字母等于90度，线段垂直线段，角B等于30度，线段等于1，求线段，线段．,0,1,0,0,0,0,0
39,如图所示比已知三角形字母字母字母全等三角形D线段，求证三角形字母字母字母全等三角形线段B．,0,1,0,0,0,0,0
1140,已知比如图，在字母字母字母中，线段垂直线段，垂足为E，连接线段，F为线段上一点，角线段E等于角C．（1）三角形线段F与三角形E线段相似吗？为什么？（2）若线段等于3，线段等于2，角字母字母字母等于30度，求线段，线段的长．,0,1,0,0,1,0,0
513,如图，直线线段、线段相交于点O，角字母字母字母等于70度，线段平分角字母字母字母，求角字母字母字母的度数．,0,0,0,0,0,0,1
751,如图，已知线段等于线段，线段平分角字母字母字母．求证比线段平行线段．,0,0,0,0,0,1,0
304,如图，三角形字母字母字母中，线段等于线段，角字母字母字母等于120度，D为线段的中点，线段垂直线段于E，线段等于1，求线段的长．,0,1,0,0,0,0,0
90,如图，在三角形字母字母字母中，线段是角平分线，线段垂直平分线段于点O，请指出图中的全等三角形，并选择一对全等三角形加以证明．,0,1,0,0,0,0,0
848,如图，已知线段平行线段，猜想图（1）、图（2）、图（3）中，角B，角E，角D之间有什么关系？请用等式表示出它们的关系，并证明其中的一个等式．,0,1,0,0,0,1,1
1170,如图，正方形字母字母字母的线段长为6，点E是线段线段上的一个动点，过点E作线段垂直线段交线段线段于点F．（1）当线段等于2线段时，求线段的长；（2）连结线段，若三角形线段E相似三角形字母字母字母，求线段的长．,0,1,1,0,0,0,0
1479,如图，在矩形字母字母字母中，线段平分角字母字母字母且交线段于点E，线段垂直线段且交线段于点F，求证比线段等于线段．,0,0,1,0,0,0,0
1029,（2019春白银区期末）在直角三角形中，一个锐角比另一个锐角的3倍还多14度，求较大锐角的度数．,0,1,0,0,0,0,0
1328,如图，三角形字母字母字母中，线段等于线段，线段，线段分别是角字母字母字母和角字母字母字母的外角的平分线，线段垂直线段，四线段形线段线段是矩形吗？证明你的结论．,0,0,1,0,0,0,0
